Student,Course ID,Subject,College,Level,Section,Status,Stat Dt,Add Dt,Drop Dt,Unit Taken,Instructor ID,Start_1,Srt1 AM/PM,Dec Start Time,End 1,End 1 AMPM,Dec End Time,Days 1,Facil ID 1,Building 1,Room 1
23,682,ANTH,B,1,1,D,11/15/13,11/15/13,12-02-13,1,35,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,DAL119,DAL,119
23,252,ANTH,B,2,1,E,1/24/14,1/24/14,,1,35,1:10:00 PM, 1:10 PM,13.17,2:30:00 PM, 2:30 PM,14.5,M W,DAL212A,DAL,212A
23,737,CHEM,H,2,00B,E,11/15/13,11/15/13,2/18/14,0,119,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T,ESTW307,ESTW,307
23,687,ICPR,H,2,1,E,1/30/14,1/30/14,,1,43,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,SHA217,SHA,217
23,651,BIOL,H,2,1,E,11/15/13,11/15/13,,1,296,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD,SHA,AUD
23,737,CHEM,H,2,1,E,11/15/13,11/15/13,,1,9,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD,SHA,AUD
23,632,MATH,H,1,1,D,11/15/13,11/15/13,1/24/14,1,134,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD,SHA,AUD
23,574,ARTS,H,1,1,D,11/15/13,11/15/13,1/24/14,0.5,85,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,M,,,
23,613,ARTS,H,1,1,D,11/15/13,11/15/13,1/24/14,0.5,202,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,M,,,
23,651,BIOL,H,2,00C,E,11/15/13,11/15/13,2/18/14,0,246,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,H,,,
24,737,CHEM,H,2,00A,E,11-11-13,11-11-13,,0,119,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,M,ESTW307,ESTW,307
24,412,PSYC,H,2,1,E,11-11-13,11-11-13,,1,27,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,SHA410,SHA,410
24,651,BIOL,H,2,1,E,11-11-13,11-11-13,,1,296,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD,SHA,AUD
24,737,CHEM,H,2,1,E,11-11-13,11-11-13,,1,9,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD,SHA,AUD
24,374,ITAL,H,0,1,E,11-11-13,11-11-13,,1,168,8:30:00 AM, 8:30 AM,8.50,9:30:00 AM, 9:30 AM,9.5,M T W H F,STO16,STO,16
24,651,BIOL,H,2,00B,E,1/23/14,1/23/14,,0,246,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,W,,,
24,651,BIOL,H,2,00A,D,11-11-13,11-11-13,1/23/14,0,246,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T,,,
24,249,MUSC,H,3,1,D,11-11-13,11-11-13,1/30/14,1,133,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,,,
25,480,ENGL,B,2,1,E,11/15/13,11/15/13,,1,184,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,CARP21,CARP,21
25,295,POLS,H,1,1,E,11/15/13,11/15/13,,1,145,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,HLL107,HLL,107
25,309,HIST,H,1,1,D,11/15/13,11/15/13,1/30/14,1,300,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,HLL201,HLL,201
25,341,SPAN,H,2,1,E,1/30/14,1/30/14,,1,257,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,HLL7,HLL,7
25,546,ECON,H,2,1,E,11/15/13,11/15/13,,1,227,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STO16,STO,16
26,692,COML,H,2,1,D,11-04-13,11-04-13,11-04-13,1,330,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLL6,HLL,6
26,84,SPAN,H,3,1,D,11-04-13,11-04-13,1/22/14,1,143,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,HLL6,HLL,6
26,202,CMSC,H,1,1,E,1/23/14,1/23/14,,1,167,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLS108,HLS,108
26,563,MATH,H,1,1,E,11-04-13,11-04-13,,1,261,1:30:00 PM, 1:30 PM,13.50,2:30:00 PM, 2:30 PM,14.5,M W F,HLS108,HLS,108
26,512,ARTD,B,3,1,D,11-04-13,11-04-13,11-10-13,0.5,5,7:10:00 PM, 7:10 PM,19.17,9:00:00 PM, 9:00 PM,21,M W,PEMSTD,PE,STUD
26,15,ECON,H,1,2,E,11-10-13,11-10-13,,1,22,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STO16,STO,16
26,73,CNSE,B,0,1,E,11-04-13,11-04-13,,1,222,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,TH111,TH,111
27,549,PHIL,H,1,1,D,11-12-13,11-12-13,1/21/14,1,77,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,GST101,GST,101
27,671,CITY,B,2,1,E,11-12-13,11-12-13,,1,283,1:10:00 PM, 1:10 PM,13.17,2:30:00 PM, 2:30 PM,14.5,M W,TAYD,TAY,D
27,518,CITY,B,3,1,E,11-12-13,11-12-13,,1,249,2:10:00 PM, 2:10 PM,14.17,4:00:00 PM, 4:00 PM,16,H,TAYSEM,TAY,SEM
27,701,CITY,B,1,1,E,11-12-13,11-12-13,,1,253,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,TH110,TH,110
27,129,ARTS,H,1,1,E,1/28/14,1/28/14,,0.5,118,9:00:00 AM, 9:00 AM,9.00,12:00:00 PM,12:00 PM,12,T,,,
27,741,ARTS,H,2,1,D,1/21/14,1/21/14,1/28/14,1,196,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T,,,
27,577,ARTS,H,1,1,E,11-12-13,11-12-13,,0.5,196,9:00:00 AM, 9:00 AM,9.00,12:00:00 PM,12:00 PM,12,T,,,
28,552,POLS,B,1,2,D,11/20/13,11/20/13,1/27/14,1,216,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,DAL2,DAL,2
28,683,CHEM,B,1,2,E,11/21/13,11/21/13,,1,275,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,PK180,PK,180
28,683,CHEM,B,1,00B,E,1/25/14,1/25/14,,0,262,1:10:00 PM, 1:10 PM,13.17,2:00:00 PM, 2:00 PM,14,T,PK278,PK,278
28,683,CHEM,B,1,00C,D,11/21/13,11/21/13,1/25/14,0,262,1:10:00 PM, 1:10 PM,13.17,2:00:00 PM, 2:00 PM,14,W,PK278,PK,278
28,91,ICPR,H,1,1,E,11/20/13,11/20/13,,1,43,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,SHA217,SHA,217
28,313,PSYC,H,1,3,D,11/21/13,11/21/13,1/20/14,1,27,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,SHA410,SHA,410
28,209,POLS,H,1,1,D,1/27/14,1/27/14,1/28/14,1,230,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STO10,STO,10
28,445,POLS,H,1,1,D,1/27/14,1/27/14,1/31/14,1,88,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,STO10,STO,10
28,675,FREN,H,0,1,E,11/20/13,11/20/13,,1,76,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STO119,STO,119
28,385,MUSC,H,1,1,E,1/28/14,1/28/14,,1,245,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,,,
29,254,SPAN,B,2,1,E,1/20/14,1/20/14,,1,65,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,CARP15,CARP,15
29,171,HIST,B,1,1,E,1/20/14,1/20/14,,1,175,1:10:00 PM, 1:10 PM,13.17,2:30:00 PM, 2:30 PM,14.5,M W,CARP21,CARP,21
29,717,RELG,H,1,1,D,11/14/13,11/14/13,1/18/14,1,182,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLL107,HLL,107
29,341,SPAN,H,2,1,D,11/14/13,11/14/13,1/18/14,1,257,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,HLL7,HLL,7
29,108,HIST,H,1,1,D,11/14/13,11/14/13,1/20/14,1,105,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLS109,HLS,109
29,222,POLS,H,3,1,E,1/18/14,1/18/14,,1,195,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,T,SHA213,SHA,213
29,720,CHEM,H,1,1,E,11-12-13,11-12-13,,1,95,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,SHA412,SHA,412
29,192,BIOL,H,1,1,D,11-12-13,11-12-13,1/18/14,1,26,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,STO10,STO,10
30,299,HIST,B,3,1,E,1/22/14,1/22/14,,1,6,1:10:00 PM, 1:10 PM,13.17,4:00:00 PM, 4:00 PM,16,W,BYC100,BYC,100
30,7,PHYS,H,1,1,D,11/14/13,11/14/13,1/22/14,1,178,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,CHSAUD,CHS,AUD
30,413,FREN,B,3,1,D,11/14/13,11/14/13,1/22/14,1,142,2:10:00 PM, 2:10 PM,14.17,4:00:00 PM, 4:00 PM,16,H,EHII,EH,II
30,240,FREN,H,3,1,D,11/14/13,11/14/13,1/28/14,1,329,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,T,GST102,GST,102
30,437,ANTH,H,2,1,E,1/22/14,1/22/14,,1,132,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,GST103,GST,103
30,541,FREN,B,2,1,E,11/14/13,11/14/13,,1,243,12:10:00 PM,12:10 PM,12.17,1:00:00 PM, 1:00 PM,13,M W F,TH251,TH,251
31,252,ANTH,B,2,1,E,11-05-13,11-05-13,,1,35,1:10:00 PM, 1:10 PM,13.17,2:30:00 PM, 2:30 PM,14.5,M W,DAL212A,DAL,212A
31,137,BIOL,B,2,1,D,11-05-13,11-05-13,12-02-13,1,156,11:40:00 AM,11:40 AM,11.67,1:00:00 PM, 1:00 PM,13,M W,PK126,PK,126
31,284,MATH,B,1,1,E,1/30/14,1/30/14,,1,305,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,PK243,PK,243
31,489,ICPR,H,3,1,E,11/15/13,11/15/13,,1,43,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,T,,,
32,627,ANTH,H,2,1,D,11/14/13,11/14/13,1/21/14,1,112,1:30:00 PM, 1:30 PM,13.50,4:00:00 PM, 4:00 PM,16,W,GST103,GST,103
32,354,BIOL,B,2,1,E,1/20/14,1/20/14,,1,25,11:10:00 AM,11:10 AM,11.17,12:00:00 PM,12:00 PM,12,M W F,PK10,PK,10
32,152,BIOL,B,2,1,D,1/20/14,1/20/14,1/24/14,1,25,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,PK10,PK,10
32,137,BIOL,B,2,1,D,11/14/13,11/14/13,12-02-13,1,156,11:40:00 AM,11:40 AM,11.67,1:00:00 PM, 1:00 PM,13,M W,PK126,PK,126
32,284,MATH,B,1,1,D,11/14/13,11/14/13,12-02-13,1,305,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,PK243,PK,243
32,688,BIOL,B,2,1,E,11/14/13,11/14/13,,1,63,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,PK25,PK,25
32,353,PSYC,B,2,1,E,1/21/14,1/21/14,,1,92,11:25:00 AM,11:25 AM,11.42,12:45:00 PM,12:45 PM,12.8,T H,TH110,TH,110
32,664,ARTS,H,2,1,E,11/14/13,11/14/13,,1,196,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T,,,
33,315,POLS,H,2,1,E,11/15/13,11/15/13,,1,232,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,MAGILLHVID,MAGILL,HIRES VIDE
33,204,PSYC,H,2,1,E,11/15/13,11/15/13,,1,54,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,SHA412,SHA,412
33,328,HIST,H,2,1,E,11/15/13,11/15/13,,1,212,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,STOAUD,STO,AUD
33,525,SOWK,B,4,2,E,11/15/13,11/15/13,,1,280,5:10:00 PM, 5:10 PM,17.17,7:30:00 PM, 7:30 PM,19.5,W,SW3,SW,G3
34,33,HIST,H,1,1,E,11/15/13,11/15/13,,1,212,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL107,HLL,107
34,341,SPAN,H,2,1,E,11/15/13,11/15/13,,1,257,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,HLL7,HLL,7
34,313,PSYC,H,1,2,D,11/15/13,11/15/13,1/22/14,1,188,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,SHA410,SHA,410
34,632,MATH,H,1,1,E,11/15/13,11/15/13,,1,134,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD,SHA,AUD
34,359,CHEM,H,1,1,E,11/18/13,11/18/13,,1,137,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD,STO,AUD
34,359,CHEM,H,1,00B,E,1/29/14,1/29/14,,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,W,,,
35,172,SPAN,H,1,2,E,11-11-13,11-11-13,,1,257,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,HLL7,HLL,7
35,563,MATH,H,1,1,E,11-11-13,11-11-13,,1,261,1:30:00 PM, 1:30 PM,13.50,2:30:00 PM, 2:30 PM,14.5,M W F,HLS108,HLS,108
35,313,PSYC,H,1,2,E,1/21/14,1/21/14,,1,188,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,SHA410,SHA,410
35,313,PSYC,H,1,3,D,11/15/13,11/15/13,1/20/14,1,27,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,SHA410,SHA,410
35,72,POLS,H,2,1,D,11-11-13,11-11-13,1/26/14,1,21,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,STO18,STO,18
35,359,CHEM,H,1,1,E,11-11-13,11-11-13,,1,137,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,STOAUD,STO,AUD
35,187,PSYC,B,1,1,D,1/20/14,1/20/14,1/21/14,1,315,10:10:00 AM,10:10 AM,10.17,11:00:00 AM,11:00 AM,11,M W F,TH110,TH,110
35,359,CHEM,H,1,00C,E,11-11-13,11-11-13,,0,190,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,H,,,
36,113,ECON,B,2,1,E,1/24/14,1/24/14,,1,208,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,DAL119,DAL,119
36,618,SPAN,H,1,2,E,11-10-13,11-10-13,,1,29,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,HLL6,HLL,6
36,524,MATH,B,2,1,E,11-10-13,11-10-13,,1,271,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,PK336,PK,336
36,481,ECON,H,3,1,E,11-10-13,11-10-13,,1,259,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,STO16,STO,16
37,450,ECON,B,2,1,D,1/20/14,1/20/14,1/25/14,1,136,2:25:00 PM, 2:25 PM,14.42,3:45:00 PM, 3:45 PM,15.8,T H,CARP21,CARP,21
37,747,ECON,H,2,1,E,1/20/14,1/20/14,,1,166,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL6,HLL,6
37,308,MATH,H,2,1,D,11-06-13,11-06-13,1/20/14,1,304,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,HLS109,HLS,109
37,313,PSYC,H,1,3,D,11-06-13,11-06-13,1/20/14,1,27,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,SHA410,SHA,410
37,478,MATH,H,2,1,E,11-06-13,11-06-13,,1,33,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,STOAUD,STO,AUD
37,532,MUSC,H,2,1,E,1/21/14,1/21/14,,1,245,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,UN114,UN,114
38,115,ANTH,H,1,1,D,11/15/13,11/15/13,1/26/14,1,97,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,T H,CHS101,CHS,101
38,709,PHYS,H,1,2,E,1/26/14,1/26/14,,1,56,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,ESTW309,ESTW,309
38,363,PHIL,H,1,1,E,11/15/13,11/15/13,,1,189,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,GST101,GST,101
38,180,GREK,H,0,1,D,11/15/13,11/15/13,1/26/14,1,48,9:30:00 AM, 9:30 AM,9.50,10:30:00 AM,10:30 AM,10.5,M W F,HLL107,HLL,107
38,709,PHYS,H,1,00A,E,1/26/14,1/26/14,,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,T,HLS105,HLS,105
38,590,ASTR,H,1,1,E,1/24/14,1/24/14,,0.5,39,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,M,OBS,OBS,
38,313,PSYC,H,1,2,D,11/15/13,11/15/13,1/26/14,1,188,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,SHA410,SHA,410
38,632,MATH,H,1,1,E,1/24/14,1/24/14,,1,134,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD,SHA,AUD
39,370,ENGL,H,2,1,E,11-12-13,11-12-13,,1,318,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,M,HLL107,HLL,107
39,202,CMSC,H,1,1,E,12/16/13,12/16/13,,1,167,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLS108,HLS,108
39,632,MATH,H,1,1,E,11-12-13,11-12-13,,1,134,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD,SHA,AUD
39,514,LING,H,1,1,D,11-12-13,11-12-13,1/28/14,1,292,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,STO10,STO,10
39,321,MUSC,H,1,1,E,1/30/14,1/30/14,,0.5,276,6:50:00 PM, 6:50 PM,18.83,8:50:00 PM, 8:50 PM,20.8,W,,,
39,385,MUSC,H,1,1,E,11-12-13,11-12-13,,1,245,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,,,
40,585,ANTH,H,2,1,E,11/13/13,11/13/13,,1,97,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,T H,CHS101,CHS,101
40,691,ECON,B,3,1,E,11-06-13,11-06-13,,1,288,10:10:00 AM,10:10 AM,10.17,11:30:00 AM,11:30 AM,11.5,M W,DAL2,DAL,2
40,18,PHYS,B,1,1,E,11/13/13,11/13/13,,1,303,12:10:00 PM,12:10 PM,12.17,1:00:00 PM, 1:00 PM,13,M W F,PK243,PK,243
40,465,CMSC,B,1,1,D,1/25/14,1/25/14,1/25/14,1,51,2:25:00 PM, 2:25 PM,14.42,3:45:00 PM, 3:45 PM,15.8,T H,PK338,PK,338
40,57,PSYC,B,1,1,D,11/13/13,11/13/13,12-02-13,0.5,235,7:10:00 PM, 7:10 PM,19.17,10:00:00 PM,10:00 PM,22,M,TAYE,TAY,E
40,71,PSYC,B,1,1,E,1/26/14,1/26/14,,0.5,321,1:40:00 PM, 1:40 PM,13.67,4:00:00 PM, 4:00 PM,16,H,TH110,TH,110
40,258,PSYC,B,1,1,E,1/25/14,1/25/14,,0.5,321,1:40:00 PM, 1:40 PM,13.67,4:00:00 PM, 4:00 PM,16,H,TH110,TH,110
41,58,POLS,H,2,1,E,11-11-13,11-11-13,,1,157,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL107,HLL,107
41,158,EAST,H,2,1,D,11-11-13,11-11-13,1/24/14,1,71,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,ROB7,ROB,7
41,204,PSYC,H,2,1,E,1/24/14,1/24/14,,1,54,2:30:00 PM, 2:30 PM,14.50,4:00:00 PM, 4:00 PM,16,M W,SHA412,SHA,412
41,459,ARAB,H,0,1,E,11-11-13,11-11-13,,1.5,7,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,STO10,STO,10
41,592,ECON,B,1,2,D,11-11-13,11-11-13,1/23/14,1,286,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,TAYG,TAY,G
42,309,HIST,H,1,1,D,11-04-13,11-04-13,1/30/14,1,300,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,M W,HLL201,HLL,201
42,172,SPAN,H,1,1,D,11-04-13,11-04-13,1/30/14,1,257,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL7,HLL,7
42,213,CMSC,H,3,1,E,11-04-13,11-04-13,,1,282,7:30:00 PM, 7:30 PM,19.50,10:00:00 PM,10:00 PM,22,M,LNKL309,LNKL,309
42,565,CMSC,H,2,1,E,1/25/14,1/25/14,,1,273,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,SHA412,SHA,412
42,528,CMSC,H,3,1,E,1/23/14,1/23/14,,1,282,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,SHA412,SHA,412
42,184,FREN,H,1,1,D,1/23/14,1/23/14,1/30/14,1,76,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,STO119,STO,119
43,363,PHIL,H,1,1,D,11-05-13,11-05-13,11-08-13,1,189,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,GST101,GST,101
43,704,WRPR,H,1,1,E,11-05-13,11-05-13,,1,318,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL106,HLL,106
43,172,SPAN,H,1,1,E,11-06-13,11-06-13,,1,257,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL7,HLL,7
43,684,MATH,H,1,1,E,11-08-13,11-08-13,,1,261,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,HLS109,HLS,109
43,313,PSYC,H,1,2,E,11-06-13,11-06-13,,1,188,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,SHA410,SHA,410
44,15,ECON,H,1,1,E,11-05-13,11-05-13,,1,163,11:30:00 AM,11:30 AM,11.50,1:00:00 PM, 1:00 PM,13,M W,CHS104,CHS,104
44,7,PHYS,H,1,1,D,1/20/14,1/20/14,1/21/14,1,178,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,CHSAUD,CHS,AUD
44,704,WRPR,H,1,3,E,11-05-13,11-05-13,,1,124,1:00:00 PM, 1:00 PM,13.00,2:30:00 PM, 2:30 PM,14.5,T H,HLL201,HLL,201
44,172,SPAN,H,1,1,E,11-05-13,11-05-13,,1,257,10:00:00 AM,10:00 AM,10.00,11:30:00 AM,11:30 AM,11.5,T H,HLL7,HLL,7
44,192,BIOL,H,1,1,E,11-05-13,11-05-13,,1,26,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,STO10,STO,10
45,425,POLS,B,3,1,E,11-09-13,11-09-13,,1,114,7:10:00 PM, 7:10 PM,19.17,9:30:00 PM, 9:30 PM,21.5,T,DAL212A,DAL,212A
45,322,PHYS,H,1,00B,E,11-09-13,11-09-13,,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,W,HLS105,HLS,105
45,322,PHYS,H,1,2,E,11-09-13,11-09-13,,1,13,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,HLS108,HLS,108
45,333,BIOL,H,3,1,E,11-09-13,11-09-13,,1,325,1:00:00 PM, 1:00 PM,13.00,2:00:00 PM, 2:00 PM,14,M,SHAAUD,SHA,AUD
45,333,BIOL,H,3,00A,E,11-09-13,11-09-13,,0,,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T H,,,
45,740,CHEM,H,3,1,E,11-09-13,11-09-13,,1,159,8:30:00 AM, 8:30 AM,8.50,10:00:00 AM,10:00 AM,10,T H,,,
46,322,PHYS,H,1,00B,E,11/14/13,11/14/13,,0,,1:15:00 PM, 1:15 PM,13.25,4:00:00 PM, 4:00 PM,16,W,HLS105,HLS,105
46,322,PHYS,H,1,2,E,11/14/13,11/14/13,,1,13,11:30:00 AM,11:30 AM,11.50,12:30:00 PM,12:30 PM,12.5,M W F,HLS108,HLS,108
46,548,CHEM,H,3,1,E,11/14/13,11/14/13,,0.5,107,10:30:00 AM,10:30 AM,10.50,11:30:00 AM,11:30 AM,11.5,M W F,SHA410,SHA,410
46,333,BIOL,H,3,1,D,11/14/13,11/14/13,1/22/14,1,325,1:00:00 PM, 1:00 PM,13.00,2:00:00 PM, 2:00 PM,14,M,SHAAUD,SHA,AUD
46,592,ECON,B,1,2,D,11/14/13,11/14/13,1/22/14,1,286,2:40:00 PM, 2:40 PM,14.67,4:00:00 PM, 4:00 PM,16,M W,TAYG,TAY,G
46,262,SOCL,B,1,1,E,11/14/13,11/14/13,,1,91,9:55:00 AM, 9:55 AM,9.92,11:15:00 AM,11:15 AM,11.3,T H,TAYG,TAY,G
46,729,CHEM,H,3,00A,E,1/22/14,1/22/14,,0,,1:00:00 PM, 1:00 PM,13.00,4:00:00 PM, 4:00 PM,16,T H,,,
